Time,Pid,Label,URI,Target URI,Access URI
2016-08-31 14:34:14,1dcvf,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dcvf/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcvf,http://testpid.library.emory.edu/ark:/25593/1dcvf
2016-08-31 14:34:14,1dcwk,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dcwk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcwk,http://testpid.library.emory.edu/ark:/25593/1dcwk
2016-08-31 14:34:14,1dcxq,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dcxq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dcxq,http://testpid.library.emory.edu/ark:/25593/1dcxq
2016-08-31 14:34:14,1dczv,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dczv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dczv,http://testpid.library.emory.edu/ark:/25593/1dczv
2016-08-31 14:34:14,1dd03,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd03/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd03,http://testpid.library.emory.edu/ark:/25593/1dd03
2016-08-31 14:34:14,1dd17,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd17/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd17,http://testpid.library.emory.edu/ark:/25593/1dd17
2016-08-31 14:34:14,1dd2c,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd2c/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd2c,http://testpid.library.emory.edu/ark:/25593/1dd2c
2016-08-31 14:34:14,1dd3h,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd3h/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd3h,http://testpid.library.emory.edu/ark:/25593/1dd3h
2016-08-31 14:34:14,1dd4n,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd4n/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd4n,http://testpid.library.emory.edu/ark:/25593/1dd4n
2016-08-31 14:34:14,1dd5s,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd5s/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd5s,http://testpid.library.emory.edu/ark:/25593/1dd5s
2016-08-31 14:34:14,1dd6x,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd6x/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd6x,http://testpid.library.emory.edu/ark:/25593/1dd6x
2016-08-31 14:34:14,1dd72,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd72/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd72,http://testpid.library.emory.edu/ark:/25593/1dd72
2016-08-31 14:34:14,1dd86,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd86/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd86,http://testpid.library.emory.edu/ark:/25593/1dd86
2016-08-31 14:34:14,1dd9b,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dd9b/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dd9b,http://testpid.library.emory.edu/ark:/25593/1dd9b
2016-08-31 14:34:14,1ddbg,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddbg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddbg,http://testpid.library.emory.edu/ark:/25593/1ddbg
2016-08-31 14:34:14,1ddcm,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddcm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddcm,http://testpid.library.emory.edu/ark:/25593/1ddcm
2016-08-31 14:34:14,1dddr,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dddr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dddr,http://testpid.library.emory.edu/ark:/25593/1dddr
2016-08-31 14:34:14,1ddfw,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddfw/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddfw,http://testpid.library.emory.edu/ark:/25593/1ddfw
2016-08-31 14:34:14,1ddg1,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddg1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddg1,http://testpid.library.emory.edu/ark:/25593/1ddg1
2016-08-31 14:34:14,1ddh5,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddh5/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddh5,http://testpid.library.emory.edu/ark:/25593/1ddh5
2016-08-31 14:34:14,1ddj9,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddj9/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddj9,http://testpid.library.emory.edu/ark:/25593/1ddj9
2016-08-31 14:34:14,1ddkf,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddkf/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddkf,http://testpid.library.emory.edu/ark:/25593/1ddkf
2016-08-31 14:34:14,1ddmk,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddmk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddmk,http://testpid.library.emory.edu/ark:/25593/1ddmk
2016-08-31 14:34:14,1ddnq,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddnq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddnq,http://testpid.library.emory.edu/ark:/25593/1ddnq
2016-08-31 14:34:14,1ddpv,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddpv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddpv,http://testpid.library.emory.edu/ark:/25593/1ddpv
2016-08-31 14:34:14,1ddq0,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddq0/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddq0,http://testpid.library.emory.edu/ark:/25593/1ddq0
2016-08-31 14:34:14,1ddr4,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddr4/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddr4,http://testpid.library.emory.edu/ark:/25593/1ddr4
2016-08-31 14:34:14,1dds8,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dds8/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dds8,http://testpid.library.emory.edu/ark:/25593/1dds8
2016-08-31 14:34:14,1ddtd,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddtd/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddtd,http://testpid.library.emory.edu/ark:/25593/1ddtd
2016-08-31 14:34:14,1ddvj,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddvj/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddvj,http://testpid.library.emory.edu/ark:/25593/1ddvj
2016-08-31 14:34:14,1ddwp,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddwp/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddwp,http://testpid.library.emory.edu/ark:/25593/1ddwp
2016-08-31 14:34:14,1ddxt,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddxt/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1ddxt,http://testpid.library.emory.edu/ark:/25593/1ddxt
2016-08-31 14:34:14,1ddzz,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1ddzz/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1ddzz,http://testpid.library.emory.edu/ark:/25593/1ddzz
2016-08-31 14:34:14,1df06,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df06/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1df06,http://testpid.library.emory.edu/ark:/25593/1df06
2016-08-31 14:34:14,1df1b,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df1b/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df1b,http://testpid.library.emory.edu/ark:/25593/1df1b
2016-08-31 14:34:14,1df2g,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df2g/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df2g,http://testpid.library.emory.edu/ark:/25593/1df2g
2016-08-31 14:34:14,1df3m,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df3m/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df3m,http://testpid.library.emory.edu/ark:/25593/1df3m
2016-08-31 14:34:14,1df4r,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df4r/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df4r,http://testpid.library.emory.edu/ark:/25593/1df4r
2016-08-31 14:34:14,1df5w,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df5w/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df5w,http://testpid.library.emory.edu/ark:/25593/1df5w
2016-08-31 14:34:14,1df61,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df61/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df61,http://testpid.library.emory.edu/ark:/25593/1df61
2016-08-31 14:34:14,1df75,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df75/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df75,http://testpid.library.emory.edu/ark:/25593/1df75
2016-08-31 14:34:14,1df89,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df89/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df89,http://testpid.library.emory.edu/ark:/25593/1df89
2016-08-31 14:34:15,1df9f,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1df9f/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1df9f,http://testpid.library.emory.edu/ark:/25593/1df9f
2016-08-31 14:34:15,1dfbk,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfbk/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfbk,http://testpid.library.emory.edu/ark:/25593/1dfbk
2016-08-31 14:34:15,1dfcq,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfcq/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfcq,http://testpid.library.emory.edu/ark:/25593/1dfcq
2016-08-31 14:34:15,1dfdv,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfdv/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfdv,http://testpid.library.emory.edu/ark:/25593/1dfdv
2016-08-31 14:34:15,1dff0,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dff0/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dff0,http://testpid.library.emory.edu/ark:/25593/1dff0
2016-08-31 14:34:15,1dfg4,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfg4/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfg4,http://testpid.library.emory.edu/ark:/25593/1dfg4
2016-08-31 14:34:15,1dfh8,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfh8/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfh8,http://testpid.library.emory.edu/ark:/25593/1dfh8
2016-08-31 14:34:15,1dfjd,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfjd/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dfjd,http://testpid.library.emory.edu/ark:/25593/1dfjd
2016-08-31 14:34:15,1dfkj,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfkj/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfkj,http://testpid.library.emory.edu/ark:/25593/1dfkj
2016-08-31 14:34:15,1dfmp,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfmp/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfmp,http://testpid.library.emory.edu/ark:/25593/1dfmp
2016-08-31 14:34:15,1dfnt,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfnt/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfnt,http://testpid.library.emory.edu/ark:/25593/1dfnt
2016-08-31 14:34:15,1dfpz,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfpz/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfpz,http://testpid.library.emory.edu/ark:/25593/1dfpz
2016-08-31 14:34:15,1dfq3,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfq3/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfq3,http://testpid.library.emory.edu/ark:/25593/1dfq3
2016-08-31 14:34:15,1dfr7,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfr7/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfr7,http://testpid.library.emory.edu/ark:/25593/1dfr7
2016-08-31 14:34:15,1dfsc,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfsc/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfsc,http://testpid.library.emory.edu/ark:/25593/1dfsc
2016-08-31 14:34:15,1dfth,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfth/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfth,http://testpid.library.emory.edu/ark:/25593/1dfth
2016-08-31 14:34:15,1dfvn,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfvn/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfvn,http://testpid.library.emory.edu/ark:/25593/1dfvn
2016-08-31 14:34:15,1dfws,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfws/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfws,http://testpid.library.emory.edu/ark:/25593/1dfws
2016-08-31 14:34:15,1dfxx,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfxx/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dfxx,http://testpid.library.emory.edu/ark:/25593/1dfxx
2016-08-31 14:34:15,1dfz2,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dfz2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dfz2,http://testpid.library.emory.edu/ark:/25593/1dfz2
2016-08-31 14:34:15,1dg09,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg09/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg09,http://testpid.library.emory.edu/ark:/25593/1dg09
2016-08-31 14:34:15,1dg1f,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg1f/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg1f,http://testpid.library.emory.edu/ark:/25593/1dg1f
2016-08-31 14:34:15,1dg2k,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg2k/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg2k,http://testpid.library.emory.edu/ark:/25593/1dg2k
2016-08-31 14:34:15,1dg3q,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg3q/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg3q,http://testpid.library.emory.edu/ark:/25593/1dg3q
2016-08-31 14:34:15,1dg4v,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg4v/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg4v,http://testpid.library.emory.edu/ark:/25593/1dg4v
2016-08-31 14:34:15,1dg50,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg50/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg50,http://testpid.library.emory.edu/ark:/25593/1dg50
2016-08-31 14:34:15,1dg64,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg64/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg64,http://testpid.library.emory.edu/ark:/25593/1dg64
2016-08-31 14:34:15,1dg78,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg78/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg78,http://testpid.library.emory.edu/ark:/25593/1dg78
2016-08-31 14:34:15,1dg8d,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg8d/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg8d,http://testpid.library.emory.edu/ark:/25593/1dg8d
2016-08-31 14:34:15,1dg9j,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dg9j/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dg9j,http://testpid.library.emory.edu/ark:/25593/1dg9j
2016-08-31 14:34:15,1dgbp,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgbp/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgbp,http://testpid.library.emory.edu/ark:/25593/1dgbp
2016-08-31 14:34:15,1dgct,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgct/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgct,http://testpid.library.emory.edu/ark:/25593/1dgct
2016-08-31 14:34:15,1dgdz,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgdz/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgdz,http://testpid.library.emory.edu/ark:/25593/1dgdz
2016-08-31 14:34:15,1dgf3,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgf3/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgf3,http://testpid.library.emory.edu/ark:/25593/1dgf3
2016-08-31 14:34:15,1dgg7,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgg7/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dgg7,http://testpid.library.emory.edu/ark:/25593/1dgg7
2016-08-31 14:34:15,1dghc,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dghc/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dghc,http://testpid.library.emory.edu/ark:/25593/1dghc
2016-08-31 14:34:15,1dgjh,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgjh/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgjh,http://testpid.library.emory.edu/ark:/25593/1dgjh
2016-08-31 14:34:15,1dgkn,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgkn/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgkn,http://testpid.library.emory.edu/ark:/25593/1dgkn
2016-08-31 14:34:15,1dgms,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgms/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dgms,http://testpid.library.emory.edu/ark:/25593/1dgms
2016-08-31 14:34:15,1dgnx,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgnx/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgnx,http://testpid.library.emory.edu/ark:/25593/1dgnx
2016-08-31 14:34:15,1dgp2,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgp2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgp2,http://testpid.library.emory.edu/ark:/25593/1dgp2
2016-08-31 14:34:15,1dgq6,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgq6/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgq6,http://testpid.library.emory.edu/ark:/25593/1dgq6
2016-08-31 14:34:15,1dgrb,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgrb/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgrb,http://testpid.library.emory.edu/ark:/25593/1dgrb
2016-08-31 14:34:15,1dgsg,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgsg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgsg,http://testpid.library.emory.edu/ark:/25593/1dgsg
2016-08-31 14:34:15,1dgtm,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgtm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgtm,http://testpid.library.emory.edu/ark:/25593/1dgtm
2016-08-31 14:34:15,1dgvr,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgvr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgvr,http://testpid.library.emory.edu/ark:/25593/1dgvr
2016-08-31 14:34:15,1dgww,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgww/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgww,http://testpid.library.emory.edu/ark:/25593/1dgww
2016-08-31 14:34:15,1dgx1,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgx1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgx1,http://testpid.library.emory.edu/ark:/25593/1dgx1
2016-08-31 14:34:15,1dgz5,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dgz5/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dgz5,http://testpid.library.emory.edu/ark:/25593/1dgz5
2016-08-31 14:34:15,1dh0d,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh0d/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh0d,http://testpid.library.emory.edu/ark:/25593/1dh0d
2016-08-31 14:34:15,1dh1j,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh1j/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh1j,http://testpid.library.emory.edu/ark:/25593/1dh1j
2016-08-31 14:34:15,1dh2p,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh2p/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh2p,http://testpid.library.emory.edu/ark:/25593/1dh2p
2016-08-31 14:34:15,1dh3t,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh3t/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh3t,http://testpid.library.emory.edu/ark:/25593/1dh3t
2016-08-31 14:34:15,1dh4z,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh4z/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh4z,http://testpid.library.emory.edu/ark:/25593/1dh4z
2016-08-31 14:34:15,1dh53,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh53/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh53,http://testpid.library.emory.edu/ark:/25593/1dh53
2016-08-31 14:34:15,1dh67,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh67/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh67,http://testpid.library.emory.edu/ark:/25593/1dh67
2016-08-31 14:34:15,1dh7c,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh7c/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh7c,http://testpid.library.emory.edu/ark:/25593/1dh7c
2016-08-31 14:34:15,1dh8h,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh8h/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh8h,http://testpid.library.emory.edu/ark:/25593/1dh8h
2016-08-31 14:34:15,1dh9n,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dh9n/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dh9n,http://testpid.library.emory.edu/ark:/25593/1dh9n
2016-08-31 14:34:15,1dhbs,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhbs/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhbs,http://testpid.library.emory.edu/ark:/25593/1dhbs
2016-08-31 14:34:16,1dhcx,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhcx/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhcx,http://testpid.library.emory.edu/ark:/25593/1dhcx
2016-08-31 14:34:16,1dhd2,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhd2/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhd2,http://testpid.library.emory.edu/ark:/25593/1dhd2
2016-08-31 14:34:16,1dhf6,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhf6/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhf6,http://testpid.library.emory.edu/ark:/25593/1dhf6
2016-08-31 14:34:16,1dhgb,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhgb/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhgb,http://testpid.library.emory.edu/ark:/25593/1dhgb
2016-08-31 14:34:16,1dhhg,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhhg/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhhg,http://testpid.library.emory.edu/ark:/25593/1dhhg
2016-08-31 14:34:16,1dhjm,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhjm/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhjm,http://testpid.library.emory.edu/ark:/25593/1dhjm
2016-08-31 14:34:16,1dhkr,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhkr/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhkr,http://testpid.library.emory.edu/ark:/25593/1dhkr
2016-08-31 14:34:16,1dhmw,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhmw/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhmw,http://testpid.library.emory.edu/ark:/25593/1dhmw
2016-08-31 14:34:16,1dhn1,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhn1/,https://marbl.library.emory.edu/collections/rushdie/documents/emory:1dhn1,http://testpid.library.emory.edu/ark:/25593/1dhn1
2016-08-31 14:34:16,1dhp5,Salman Rushdie born-digital archives — unspecified file,https://testpid.library.emory.edu/ark/1dhp5/,https://fedora.library.emory.edu:8443/fedora/objects/emory:1dhp5,http://testpid.library.emory.edu/ark:/25593/1dhp5
